"id","year","type","disaster","disaster_start_date","qualifier","payment_type"
"29025",2013,"Long Season Small Grains","Drought","2012-11-01","D3","3 Month"
"29025",2023,"Native Pasture","Drought","2023-08-14","D2","1 Month"
"29025",2018,"Native Pasture","Drought","2018-07-10","D4b","5 Month"
"29025",2012,"Native Pasture","Drought","2012-07-17","D3","3 Month"
"29027",2023,"Forage Sorghum","Drought","2023-06-15","D3","3 Month"
"29027",2018,"Forage Sorghum","Drought","2018-08-13","D3","3 Month"
"29027",2012,"Forage Sorghum","Drought","2012-07-17","Exception","2 Month"
"29027",2023,"Full Season Improved Pasture","Drought","2023-05-30","D4a","4 Month"
"29027",2018,"Full Season Improved Pasture","Drought","2018-08-13","D4a","4 Month"
"29027",2012,"Improved Pasture","Drought","2012-07-17","D4a","4 Month"
"29027",2013,"Long Season Small Grains","Drought","2012-11-01","D3","3 Month"
"29027",2023,"Native Pasture","Drought","2023-05-30","D4a","4 Month"
"29027",2018,"Native Pasture","Drought","2018-08-13","D4a","4 Month"
"29027",2012,"Native Pasture","Drought","2012-07-17","D3","3 Month"
"29027",2023,"Short Season Small Grains","Drought","2023-05-30","Exception","2 Month"
"29029",2023,"Forage Sorghum","Drought","2023-06-20","D3","3 Month"
"29029",2022,"Forage Sorghum","Drought","2022-08-02","D3","3 Month"
"29029",2012,"Forage Sorghum","Drought","2012-07-31","Exception","2 Month"
"29029",2024,"Full Season Improved Pasture","Drought","2024-10-29","D3","3 Month"
"29029",2023,"Full Season Improved Pasture","Drought","2023-06-20","D4a","4 Month"
"29029",2022,"Full Season Improved Pasture","Drought","2022-08-02","D3","3 Month"
"29029",2012,"Improved Pasture","Drought","2012-07-31","D4a","4 Month"
"29029",2024,"Native Pasture","Drought","2024-10-29","D3","3 Month"
"29029",2023,"Native Pasture","Drought","2023-06-20","D4a","4 Month"
"29029",2022,"Native Pasture","Drought","2022-08-02","D3","3 Month"
"29029",2012,"Native Pasture","Drought","2012-07-31","D3","3 Month"
"29031",2012,"Forage Sorghum","Drought","2012-06-19","Exception","2 Month"
"29031",2022,"Full Season Improved Pasture","Drought","2022-10-25","D3","3 Month"
"29031",2012,"Improved Pasture","Drought","2012-06-19","D4b","5 Month"
"29031",2022,"Native Pasture","Drought","2022-10-25","D3","3 Month"
"29031",2012,"Native Pasture","Drought","2012-06-19","D3","3 Month"
"29033",2023,"Forage Sorghum","Drought","2023-07-18","D3","3 Month"
"29033",2018,"Forage Sorghum","Drought","2018-07-10","D3","3 Month"
"29033",2012,"Forage Sorghum","Drought","2012-07-17","Exception","2 Month"
"29033",2023,"Full Season Improved Pasture","Drought","2023-07-18","D3","3 Month"
"29033",2022,"Full Season Improved Pasture","Drought","2022-10-04","D4a","4 Month"
"29033",2018,"Full Season Improved Pasture","Drought","2018-07-10","D4a","4 Month"
"29033",2013,"Improved Pasture","Drought","2013-09-10","D2","1 Month"
"29033",2012,"Improved Pasture","Drought","2012-07-17","D4a","4 Month"
"29033",2023,"Long Season Small Grains","Drought","2022-11-01","D3","3 Month"
"29033",2013,"Long Season Small Grains","Drought","2012-11-27","D2","1 Month"
"29033",2023,"Native Pasture","Drought","2023-07-18","D3","3 Month"
"29033",2022,"Native Pasture","Drought","2022-10-04","D4a","4 Month"
"29033",2018,"Native Pasture","Drought","2018-07-10","D4a","4 Month"
"29033",2012,"Native Pasture","Drought","2012-07-17","D3","3 Month"
"29035",2022,"Forage Sorghum","Drought","2022-07-19","D3","3 Month"
"29035",2012,"Forage Sorghum","Drought","2012-06-19","Exception","2 Month"
"29035",2022,"Full Season Improved Pasture","Drought","2022-07-19","D3","3 Month"
"29035",2012,"Improved Pasture","Drought","2012-06-19","D4b","5 Month"
"29035",2022,"Native Pasture","Drought","2022-07-19","D3","3 Month"
"29035",2012,"Native Pasture","Drought","2012-06-19","D3","3 Month"
"29037",2023,"Forage Sorghum","Drought","2023-06-20","D3","3 Month"
"29037",2018,"Forage Sorghum","Drought","2018-09-17","D2","1 Month"
"29037",2012,"Forage Sorghum","Drought","2012-07-17","Exception","2 Month"
"29037",2024,"Full Season Improved Pasture","Drought","2024-10-29","D3","3 Month"
"29037",2023,"Full Season Improved Pasture","Drought","2023-06-20","D4a","4 Month"
"29037",2022,"Full Season Improved Pasture","Drought","2022-10-04","D4a","4 Month"
"29037",2018,"Full Season Improved Pasture","Drought","2018-09-17","D2","1 Month"
"29037",2012,"Improved Pasture","Drought","2012-07-17","D4b","5 Month"
"29037",2024,"Native Pasture","Drought","2024-10-29","D3","3 Month"
"29037",2023,"Native Pasture","Drought","2023-06-20","D4a","4 Month"
"29037",2022,"Native Pasture","Drought","2022-10-04","D4a","4 Month"
"29037",2018,"Native Pasture","Drought","2018-09-17","D2","1 Month"
"29037",2012,"Native Pasture","Drought","2012-07-17","D3","3 Month"
"29039",2023,"Forage Sorghum","Drought","2023-07-04","D3","3 Month"
"29039",2022,"Forage Sorghum","Drought","2022-07-26","D3","3 Month"
"29039",2018,"Forage Sorghum","Drought","2018-08-14","D3","3 Month"
"29039",2012,"Forage Sorghum","Drought","2012-07-24","Exception","2 Month"
"29039",2024,"Full Season Improved Pasture","Drought","2024-10-29","D3","3 Month"
"29039",2023,"Full Season Improved Pasture","Drought","2023-07-04","D4a","4 Month"
"29039",2022,"Full Season Improved Pasture","Drought","2022-07-26","D4b","5 Month"
"29039",2018,"Full Season Improved Pasture","Drought","2018-08-14","D3","3 Month"
"29039",2012,"Improved Pasture","Drought","2012-07-24","D4a","4 Month"
"29039",2024,"Native Pasture","Drought","2024-10-29","D3","3 Month"
"29039",2023,"Native Pasture","Drought","2023-07-04","D4a","4 Month"
"29039",2022,"Native Pasture","Drought","2022-07-26","D4b","5 Month"
"29039",2018,"Native Pasture","Drought","2018-08-14","D3","3 Month"
"29039",2012,"Native Pasture","Drought","2012-07-24","D3","3 Month"
"29041",2023,"Forage Sorghum","Drought","2023-07-18","D3","3 Month"
"29041",2018,"Forage Sorghum","Drought","2018-07-10","D3","3 Month"
"29041",2012,"Forage Sorghum","Drought","2012-07-17","Exception","2 Month"
"29041",2023,"Full Season Improved Pasture","Drought","2023-07-03","D4a","4 Month"
"29041",2018,"Full Season Improved Pasture","Drought","2018-07-10","D4a","4 Month"
"29041",2013,"Improved Pasture","Drought","2013-08-27","D2","1 Month"
"29041",2012,"Improved Pasture","Drought","2012-07-17","D4a","4 Month"
"29041",2023,"Native Pasture","Drought","2023-07-03","D4a","4 Month"
"29041",2018,"Native Pasture","Drought","2018-07-10","D4a","4 Month"
"29041",2012,"Native Pasture","Drought","2012-07-17","D3","3 Month"
"29043",2022,"Forage Sorghum","Drought","2022-07-26","D3","3 Month"
"29043",2012,"Forage Sorghum","Drought","2012-07-24","Exception","2 Month"
"29043",2024,"Full Season Improved Pasture","Drought","2024-10-22","D3","3 Month"
"29043",2022,"Full Season Improved Pasture","Drought","2022-07-26","D3","3 Month"
"29043",2020,"Full Season Improved Pasture","Drought","2020-10-06","D3","3 Month"
"29043",2012,"Improved Pasture","Drought","2012-07-24","D4a","4 Month"
"29043",2024,"Native Pasture","Drought","2024-10-22","D3","3 Month"
"29043",2022,"Native Pasture","Drought","2022-07-26","D3","3 Month"
"29043",2020,"Native Pasture","Drought","2020-10-06","D3","3 Month"
"29043",2012,"Native Pasture","Drought","2012-07-24","D3","3 Month"
"29045",2023,"Forage Sorghum","Drought","2023-06-15","D3","3 Month"
"29045",2018,"Forage Sorghum","Drought","2018-08-09","D3","3 Month"
"29045",2012,"Forage Sorghum","Drought","2012-07-24","Exception","2 Month"
"29045",2023,"Full Season Improved Pasture","Drought","2023-05-30","D4a","4 Month"
"29045",2018,"Full Season Improved Pasture","Drought","2018-08-06","D3","3 Month"
"29045",2013,"Improved Pasture","Drought","2013-09-03","D2","1 Month"
"29045",2012,"Improved Pasture","Drought","2012-07-24","D4a","4 Month"
"29045",2023,"Native Pasture","Drought","2023-05-30","D4a","4 Month"
"29045",2018,"Native Pasture","Drought","2018-08-06","D3","3 Month"
"29045",2012,"Native Pasture","Drought","2012-07-24","D3","3 Month"
"29045",2023,"Short Season Small Grains","Drought","2023-05-30","Exception","2 Month"
"29047",2018,"Forage Sorghum","Drought","2018-07-24","D3","3 Month"
"29047",2012,"Forage Sorghum","Drought","2012-07-17","Exception","2 Month"
"29047",2022,"Full Season Improved Pasture","Drought","2022-10-04","D4a","4 Month"
"29047",2018,"Full Season Improved Pasture","Drought","2018-07-24","D4b","5 Month"
"29047",2012,"Improved Pasture","Drought","2012-07-17","D4a","4 Month"
"29047",2022,"Native Pasture","Drought","2022-10-04","D4a","4 Month"
"29047",2018,"Native Pasture","Drought","2018-07-24","D4b","5 Month"
"29047",2012,"Native Pasture","Drought","2012-07-17","D3","3 Month"
"29049",2018,"Forage Sorghum","Drought","2018-07-10","D3","3 Month"
"29049",2012,"Forage Sorghum","Drought","2012-07-17","Exception","2 Month"
"29049",2018,"Full Season Improved Pasture","Drought","2018-07-10","D4b","5 Month"
"29049",2013,"Improved Pasture","Drought","2013-09-10","D2","1 Month"
"29049",2012,"Improved Pasture","Drought","2012-07-17","D4a","4 Month"
"29049",2013,"Long Season Small Grains","Drought","2012-11-01","D3","3 Month"
"29049",2018,"Native Pasture","Drought","2018-07-10","D4b","5 Month"
"29049",2012,"Native Pasture","Drought","2012-07-17","D3","3 Month"
"29051",2023,"Forage Sorghum","Drought","2023-06-15","D3","3 Month"
"29051",2018,"Forage Sorghum","Drought","2018-08-14","D3","3 Month"
"29051",2012,"Forage Sorghum","Drought","2012-07-31","Exception","2 Month"
"29051",2024,"Full Season Improved Pasture","Drought","2024-10-29","D3","3 Month"
"29051",2023,"Full Season Improved Pasture","Drought","2023-05-09","D4a","4 Month"
"29051",2018,"Full Season Improved Pasture","Drought","2018-08-14","D4a","4 Month"
"29051",2012,"Improved Pasture","Drought","2012-07-31","D4a","4 Month"
"29051",2024,"Long Season Small Grains","Drought","2023-12-05","D3","3 Month"
"29051",2013,"Long Season Small Grains","Drought","2012-11-01","D2","1 Month"
"29051",2024,"Native Pasture","Drought","2024-10-29","D3","3 Month"
"29051",2023,"Native Pasture","Drought","2023-05-09","D4a","4 Month"
"29051",2018,"Native Pasture","Drought","2018-08-15","D4a","4 Month"
"29051",2012,"Native Pasture","Drought","2012-07-31","D3","3 Month"
"29051",2023,"Short Season Small Grains","Drought","2023-05-09","Exception","2 Month"
"29053",2023,"Forage Sorghum","Drought","2023-06-15","D3","3 Month"
"29053",2022,"Forage Sorghum","Drought","2022-09-27","D3","3 Month"
"29053",2018,"Forage Sorghum","Drought","2018-08-07","D3","3 Month"
"29053",2012,"Forage Sorghum","Drought","2012-07-17","Exception","2 Month"
"29053",2023,"Full Season Improved Pasture","Drought","2023-05-09","D4a","4 Month"
"29053",2022,"Full Season Improved Pasture","Drought","2022-09-27","D4a","4 Month"
"29053",2018,"Full Season Improved Pasture","Drought","2018-08-07","D4a","4 Month"
"29053",2012,"Improved Pasture","Drought","2012-07-17","D4a","4 Month"
"29053",2024,"Long Season Small Grains","Drought","2023-12-26","D2","1 Month"
"29053",2013,"Long Season Small Grains","Drought","2012-11-01","D2","1 Month"
"29053",2023,"Native Pasture","Drought","2023-05-09","D4a","4 Month"
"29053",2022,"Native Pasture","Drought","2022-09-27","D4a","4 Month"
"29053",2018,"Native Pasture","Drought","2018-08-07","D4a","4 Month"
"29053",2012,"Native Pasture","Drought","2012-07-17","D3","3 Month"
"29053",2023,"Short Season Small Grains","Drought","2023-05-09","Exception","2 Month"
"29055",2023,"Forage Sorghum","Drought","2023-07-11","D3","3 Month"
"29055",2012,"Forage Sorghum","Drought","2012-07-24","Exception","2 Month"
"29055",2023,"Full Season Improved Pasture","Drought","2023-07-11","D3","3 Month"
"29055",2012,"Improved Pasture","Drought","2012-07-24","D4a","4 Month"
"29055",2023,"Native Pasture","Drought","2023-07-11","D3","3 Month"
"29055",2012,"Native Pasture","Drought","2012-07-24","D3","3 Month"
"29057",2023,"Forage Sorghum","Drought","2023-07-18","D3","3 Month"
"29057",2022,"Forage Sorghum","Drought","2022-07-26","D3","3 Month"
"29057",2018,"Forage Sorghum","Drought","2018-08-07","D3","3 Month"
"29057",2012,"Forage Sorghum","Drought","2012-07-24","Exception","2 Month"
"29057",2024,"Full Season Improved Pasture","Drought","2024-10-08","D4a","4 Month"
"29057",2023,"Full Season Improved Pasture","Drought","2023-07-18","D4a","4 Month"
"29057",2022,"Full Season Improved Pasture","Drought","2022-07-26","D4b","5 Month"
"29057",2020,"Full Season Improved Pasture","Drought","2020-10-20","D3","3 Month"
"29057",2018,"Full Season Improved Pasture","Drought","2018-08-07","D3","3 Month"
"29057",2012,"Improved Pasture","Drought","2012-07-24","D4a","4 Month"
"29057",2024,"Native Pasture","Drought","2024-10-08","D4a","4 Month"
"29057",2023,"Native Pasture","Drought","2023-07-18","D4a","4 Month"
"29057",2022,"Native Pasture","Drought","2022-07-26","D4b","5 Month"
"29057",2020,"Native Pasture","Drought","2020-10-20","D3","3 Month"
"29057",2018,"Native Pasture","Drought","2018-08-07","D3","3 Month"
"29057",2012,"Native Pasture","Drought","2012-07-24","D3","3 Month"
"29059",2023,"Forage Sorghum","Drought","2023-07-04","D3","3 Month"
"29059",2022,"Forage Sorghum","Drought","2022-07-26","D3","3 Month"
"29059",2018,"Forage Sorghum","Drought","2018-08-14","D3","3 Month"
"29059",2012,"Forage Sorghum","Drought","2012-07-24","Exception","2 Month"
"29059",2024,"Full Season Improved Pasture","Drought","2024-10-29","D3","3 Month"
"29059",2023,"Full Season Improved Pasture","Drought","2023-07-04","D3","3 Month"
"29059",2022,"Full Season Improved Pasture","Drought","2022-07-26","D4a","4 Month"
"29059",2018,"Full Season Improved Pasture","Drought","2018-08-14","D3","3 Month"
"29059",2012,"Improved Pasture","Drought","2012-07-24","D4a","4 Month"
"29059",2024,"Native Pasture","Drought","2024-10-29","D3","3 Month"
"29059",2023,"Native Pasture","Drought","2023-07-04","D3","3 Month"
"29059",2022,"Native Pasture","Drought","2022-07-26","D4a","4 Month"
"29059",2018,"Native Pasture","Drought","2018-08-14","D3","3 Month"
"29059",2012,"Native Pasture","Drought","2012-07-24","D3","3 Month"
"29061",2018,"Forage Sorghum","Drought","2018-07-10","D3","3 Month"
"29061",2012,"Forage Sorghum","Drought","2012-07-24","Exception","2 Month"
"29061",2018,"Full Season Improved Pasture","Drought","2018-07-10","D4a","4 Month"
"29061",2013,"Improved Pasture","Drought","2013-08-27","D2","1 Month"
"29061",2012,"Improved Pasture","Drought","2012-07-24","D4a","4 Month"
"29061",2013,"Long Season Small Grains","Drought","2012-11-01","D3","3 Month"
"29061",2018,"Native Pasture","Drought","2018-07-10","D4a","4 Month"
"29061",2012,"Native Pasture","Drought","2012-07-24","D3","3 Month"
"29063",2018,"Forage Sorghum","Drought","2018-07-10","D3","3 Month"
"29063",2012,"Forage Sorghum","Drought","2012-07-24","Exception","2 Month"
"29063",2018,"Full Season Improved Pasture","Drought","2018-07-10","D4a","4 Month"
"29063",2013,"Improved Pasture","Drought","2013-08-27","D2","1 Month"
"29063",2012,"Improved Pasture","Drought","2012-07-24","D4a","4 Month"
"29063",2013,"Long Season Small Grains","Drought","2012-11-01","D3","3 Month"
"29063",2018,"Native Pasture","Drought","2018-07-10","D4a","4 Month"
"29063",2012,"Native Pasture","Drought","2012-07-24","D3","3 Month"
"29065",2012,"Forage Sorghum","Drought","2012-07-24","Exception","2 Month"
"29065",2012,"Improved Pasture","Drought","2012-07-24","D4a","4 Month"
"29065",2012,"Native Pasture","Drought","2012-07-24","D3","3 Month"
"29067",2022,"Forage Sorghum","Drought","2022-07-26","D3","3 Month"
"29067",2012,"Forage Sorghum","Drought","2012-07-24","Exception","2 Month"
"29067",2024,"Full Season Improved Pasture","Drought","2024-10-29","D3","3 Month"
"29067",2022,"Full Season Improved Pasture","Drought","2022-07-26","D3","3 Month"
"29067",2020,"Full Season Improved Pasture","Drought","2020-10-19","D2","1 Month"
"29067",2012,"Improved Pasture","Drought","2012-07-24","D4a","4 Month"
"29067",2024,"Native Pasture","Drought","2024-10-29","D3","3 Month"
"29067",2022,"Native Pasture","Drought","2022-07-26","D3","3 Month"
"29067",2020,"Native Pasture","Drought","2020-10-19","D2","1 Month"
"29067",2012,"Native Pasture","Drought","2012-07-24","D3","3 Month"
"29069",2012,"Forage Sorghum","Drought","2012-06-19","Exception","2 Month"
"29069",2012,"Improved Pasture","Drought","2012-06-19","D4b","5 Month"
"29069",2010,"Improved Pasture","Drought","2010-10-19","D4","3 Month"
"29069",2013,"Long Season Small Grains","Drought","2012-11-01","D3","3 Month"
"29069",2011,"Long Season Small Grains","Drought","2010-11-02","D4","3 Month"
"29069",2012,"Native Pasture","Drought","2012-06-19","D3","3 Month"
"29071",2023,"Forage Sorghum","Drought","2023-07-11","D3","3 Month"
"29071",2012,"Forage Sorghum","Drought","2012-07-24","Exception","2 Month"
"29071",2023,"Full Season Improved Pasture","Drought","2023-07-11","D3","3 Month"
"29071",2012,"Improved Pasture","Drought","2012-07-24","D4a","4 Month"
"29071",2024,"Long Season Small Grains","Drought","2023-12-26","D2","1 Month"
"29071",2018,"Long Season Small Grains","Drought","2018-01-08","D3","3 Month"
"29071",2023,"Native Pasture","Drought","2023-07-11","D3","3 Month"
"29071",2012,"Native Pasture","Drought","2012-07-24","D3","3 Month"
"29073",2023,"Forage Sorghum","Drought","2023-06-15","D3","3 Month"
"29073",2012,"Forage Sorghum","Drought","2012-07-24","Exception","2 Month"
"29073",2023,"Full Season Improved Pasture","Drought","2023-06-06","D4a","4 Month"
"29073",2012,"Improved Pasture","Drought","2012-07-24","D4a","4 Month"
"29073",2023,"Native Pasture","Drought","2023-06-06","D4a","4 Month"
"29073",2012,"Native Pasture","Drought","2012-07-24","D3","3 Month"
"29075",2018,"Forage Sorghum","Drought","2018-07-10","D3","3 Month"
"29075",2012,"Forage Sorghum","Drought","2012-07-24","Exception","2 Month"
"29075",2018,"Full Season Improved Pasture","Drought","2018-07-10","D4a","4 Month"
"29075",2013,"Improved Pasture","Drought","2013-08-27","D2","1 Month"
"29075",2012,"Improved Pasture","Drought","2012-07-24","D4a","4 Month"
"29075",2013,"Long Season Small Grains","Drought","2012-11-01","D3","3 Month"
"29075",2018,"Native Pasture","Drought","2018-07-10","D4a","4 Month"
"29075",2012,"Native Pasture","Drought","2012-07-24","D3","3 Month"
"29077",2022,"Forage Sorghum","Drought","2022-07-26","D3","3 Month"
"29077",2018,"Forage Sorghum","Drought","2018-08-14","D3","3 Month"
"29077",2012,"Forage Sorghum","Drought","2012-07-24","Exception","2 Month"
"29077",2024,"Full Season Improved Pasture","Drought","2024-10-29","D3","3 Month"
"29077",2022,"Full Season Improved Pasture","Drought","2022-07-26","D4a","4 Month"
"29077",2020,"Full Season Improved Pasture","Drought","2020-10-06","D3","3 Month"
"29077",2018,"Full Season Improved Pasture","Drought","2018-08-14","D3","3 Month"
"29077",2012,"Improved Pasture","Drought","2012-07-24","D4a","4 Month"
"29077",2024,"Native Pasture","Drought","2024-10-29","D3","3 Month"
"29077",2022,"Native Pasture","Drought","2022-07-26","D4a","4 Month"
"29077",2020,"Native Pasture","Drought","2020-10-06","D3","3 Month"
"29077",2018,"Native Pasture","Drought","2018-08-14","D3","3 Month"
"29077",2012,"Native Pasture","Drought","2012-07-24","D3","3 Month"
"29079",2023,"Forage Sorghum","Drought","2023-07-25","D3","3 Month"
"29079",2018,"Forage Sorghum","Drought","2018-07-10","D3","3 Month"
"29079",2012,"Forage Sorghum","Drought","2012-08-07","Exception","2 Month"
"29079",2023,"Full Season Improved Pasture","Drought","2023-07-25","D3","3 Month"
"29079",2018,"Full Season Improved Pasture","Drought","2018-07-10","D4a","4 Month"
"29079",2013,"Improved Pasture","Drought","2013-08-27","D2","1 Month"
"29079",2012,"Improved Pasture","Drought","2012-08-07","D4a","4 Month"
"29079",2013,"Long Season Small Grains","Drought","2012-11-01","D3","3 Month"
"29079",2023,"Native Pasture","Drought","2023-07-25","D3","3 Month"
"29079",2018,"Native Pasture","Drought","2018-07-10","D4a","4 Month"
"29079",2012,"Native Pasture","Drought","2012-08-07","D3","3 Month"
"29081",2018,"Forage Sorghum","Drought","2018-07-10","D3","3 Month"
"29081",2012,"Forage Sorghum","Drought","2012-08-07","Exception","2 Month"
"29081",2018,"Full Season Improved Pasture","Drought","2018-07-10","D4a","4 Month"
"29081",2013,"Improved Pasture","Drought","2013-08-27","D2","1 Month"
"29081",2012,"Improved Pasture","Drought","2012-08-07","D4a","4 Month"
"29081",2013,"Long Season Small Grains","Drought","2012-11-01","D3","3 Month"
"29081",2018,"Native Pasture","Drought","2018-07-10","D4a","4 Month"
"29081",2012,"Native Pasture","Drought","2012-08-07","D3","3 Month"
"29083",2023,"Forage Sorghum","Drought","2023-06-15","D3","3 Month"
"29083",2012,"Forage Sorghum","Drought","2012-07-31","Exception","2 Month"
"29083",2024,"Full Season Improved Pasture","Drought","2024-10-29","D3","3 Month"
"29083",2023,"Full Season Improved Pasture","Drought","2023-05-30","D4a","4 Month"
"29083",2012,"Improved Pasture","Drought","2012-07-31","D4b","5 Month"
"29083",2024,"Long Season Small Grains","Drought","2023-11-01","D4a","4 Month"
"29083",2013,"Long Season Small Grains","Drought","2012-11-01","D2","1 Month"
"29083",2024,"Native Pasture","Drought","2024-10-29","D3","3 Month"
"29083",2023,"Native Pasture","Drought","2023-05-30","D4a","4 Month"
"29083",2012,"Native Pasture","Drought","2012-07-31","D3","3 Month"
"29083",2023,"Short Season Small Grains","Drought","2023-05-30","Exception","2 Month"
"29085",2023,"Forage Sorghum","Drought","2023-07-04","D3","3 Month"
"29085",2022,"Forage Sorghum","Drought","2022-07-26","D3","3 Month"
"29085",2018,"Forage Sorghum","Drought","2018-08-14","D3","3 Month"
"29085",2012,"Forage Sorghum","Drought","2012-07-31","Exception","2 Month"
"29085",2024,"Full Season Improved Pasture","Drought","2024-10-29","D3","3 Month"
"29085",2023,"Full Season Improved Pasture","Drought","2023-07-04","D4a","4 Month"
"29085",2022,"Full Season Improved Pasture","Drought","2022-07-26","D4a","4 Month"
"29085",2018,"Full Season Improved Pasture","Drought","2018-08-14","D3","3 Month"
"29085",2012,"Improved Pasture","Drought","2012-07-31","D4a","4 Month"
"29085",2024,"Long Season Small Grains","Drought","2023-12-26","D2","1 Month"
"29085",2013,"Long Season Small Grains","Drought","2012-12-25","D2","1 Month"
"29085",2024,"Native Pasture","Drought","2024-10-29","D3","3 Month"
"29085",2023,"Native Pasture","Drought","2023-07-04","D4a","4 Month"
"29085",2022,"Native Pasture","Drought","2022-07-26","D4a","4 Month"
"29085",2018,"Native Pasture","Drought","2018-08-14","D3","3 Month"
"29085",2012,"Native Pasture","Drought","2012-07-31","D3","3 Month"
"29087",2018,"Forage Sorghum","Drought","2018-07-24","D3","3 Month"
"29087",2012,"Forage Sorghum","Drought","2012-07-24","Exception","2 Month"
"29087",2018,"Full Season Improved Pasture","Drought","2018-07-24","D4a","4 Month"
"29087",2012,"Improved Pasture","Drought","2012-07-24","D4a","4 Month"
"29087",2018,"Native Pasture","Drought","2018-07-24","D4a","4 Month"
"29087",2012,"Native Pasture","Drought","2012-07-24","D3","3 Month"
"29089",2023,"Forage Sorghum","Drought","2023-06-15","D3","3 Month"
"29089",2022,"Forage Sorghum","Drought","2022-09-27","D3","3 Month"
"29089",2018,"Forage Sorghum","Drought","2018-07-17","D3","3 Month"
"29089",2012,"Forage Sorghum","Drought","2012-07-17","Exception","2 Month"
"29089",2023,"Full Season Improved Pasture","Drought","2023-05-09","D4a","4 Month"
"29089",2022,"Full Season Improved Pasture","Drought","2022-09-27","D4a","4 Month"
"29089",2018,"Full Season Improved Pasture","Drought","2018-07-17","D4a","4 Month"
"29089",2012,"Improved Pasture","Drought","2012-07-17","D4a","4 Month"
"29089",2023,"Native Pasture","Drought","2023-05-09","D4a","4 Month"
"29089",2022,"Native Pasture","Drought","2022-09-27","D4a","4 Month"
"29089",2018,"Native Pasture","Drought","2018-07-17","D4a","4 Month"
"29089",2012,"Native Pasture","Drought","2012-07-17","D3","3 Month"
"29089",2023,"Short Season Small Grains","Drought","2023-05-09","Exception","2 Month"
"29091",2022,"Forage Sorghum","Drought","2022-07-19","D3","3 Month"
"29091",2012,"Forage Sorghum","Drought","2012-07-17","Exception","2 Month"
"29091",2022,"Full Season Improved Pasture","Drought","2022-07-19","D3","3 Month"
"29091",2012,"Improved Pasture","Drought","2012-07-17","D4a","4 Month"
"29091",2022,"Native Pasture","Drought","2022-07-19","D3","3 Month"
"29091",2012,"Native Pasture","Drought","2012-07-17","D3","3 Month"
"29093",2023,"Forage Sorghum","Drought","2023-07-04","D3","3 Month"
"29093",2012,"Forage Sorghum","Drought","2012-07-24","Exception","2 Month"
"29093",2023,"Full Season Improved Pasture","Drought","2023-07-04","D3","3 Month"
"29093",2012,"Improved Pasture","Drought","2012-07-24","D4a","4 Month"
"29093",2023,"Native Pasture","Drought","2023-07-04","D3","3 Month"
"29093",2012,"Native Pasture","Drought","2012-07-24","D3","3 Month"
"29095",2023,"Forage Sorghum","Drought","2023-08-09","D3","3 Month"
"29095",2022,"Forage Sorghum","Drought","2022-09-12","D2","1 Month"
"29095",2018,"Forage Sorghum","Drought","2018-07-31","D3","3 Month"
"29095",2012,"Forage Sorghum","Drought","2012-07-17","Exception","2 Month"
"29095",2023,"Full Season Improved Pasture","Drought","2023-07-03","D4a","4 Month"
"29095",2022,"Full Season Improved Pasture","Drought","2022-09-12","D4a","4 Month"
"29095",2018,"Full Season Improved Pasture","Drought","2018-07-31","D4b","5 Month"
"29095",2012,"Improved Pasture","Drought","2012-07-17","D4b","5 Month"
"29095",2023,"Native Pasture","Drought","2023-07-03","D4a","4 Month"
"29095",2022,"Native Pasture","Drought","2022-09-12","D4a","4 Month"
"29095",2018,"Native Pasture","Drought","2018-07-31","D4b","5 Month"
"29095",2012,"Native Pasture","Drought","2012-07-17","D3","3 Month"
"29097",2022,"Forage Sorghum","Drought","2022-07-26","D3","3 Month"
"29097",2018,"Forage Sorghum","Drought","2018-08-07","D3","3 Month"
"29097",2012,"Forage Sorghum","Drought","2012-07-31","Exception","2 Month"
"29097",2024,"Full Season Improved Pasture","Drought","2024-10-08","D4a","4 Month"
"29097",2022,"Full Season Improved Pasture","Drought","2022-07-26","D4b","5 Month"
"29097",2020,"Full Season Improved Pasture","Drought","2020-10-20","D3","3 Month"
"29097",2018,"Full Season Improved Pasture","Drought","2018-08-07","D3","3 Month"
"29097",2012,"Improved Pasture","Drought","2012-07-31","D4a","4 Month"
"29097",2011,"Improved Pasture","Drought","2011-08-02","D2","1 Month"
"29097",2024,"Native Pasture","Drought","2024-10-08","D4a","4 Month"
"29097",2022,"Native Pasture","Drought","2022-07-26","D4b","5 Month"
"29097",2020,"Native Pasture","Drought","2020-10-20","D3","3 Month"
"29097",2018,"Native Pasture","Drought","2018-08-07","D3","3 Month"
"29097",2012,"Native Pasture","Drought","2012-07-31","D3","3 Month"
"29099",2023,"Forage Sorghum","Drought","2023-07-11","D3","3 Month"
"29099",2012,"Forage Sorghum","Drought","2012-07-24","Exception","2 Month"
"29099",2023,"Full Season Improved Pasture","Drought","2023-07-11","D3","3 Month"
"29099",2012,"Improved Pasture","Drought","2012-07-24","D4a","4 Month"
"29099",2023,"Native Pasture","Drought","2023-07-11","D3","3 Month"
"29099",2012,"Native Pasture","Drought","2012-07-24","D3","3 Month"
"29101",2023,"Forage Sorghum","Drought","2023-06-15","D3","3 Month"
"29101",2022,"Forage Sorghum","Drought","2022-09-12","D2","1 Month"
"29101",2012,"Forage Sorghum","Drought","2012-07-17","Exception","2 Month"
"29101",2024,"Full Season Improved Pasture","Drought","2024-10-29","D3","3 Month"
